,col1,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
5324,5660,91287873,5554.01,TIC 91287873.01,1,4,1,1,1,4,4,1.3,58.8,7.7,1,2,0,PC,1,9.83733,0.006999999999999999,,1,spoc-s42-s46-b02,SPOC,06:58:58.53,28:42:56.76,-27.104,0.07,-115.664,0.062,2515.1716100000776,0.0021071131,26.6942789818044,0.0029534053,0.15763042187096957,0.3150192,2.015141,0.131104,1854.29243236489,120.74403999999998,2.68458631392295,0.63858116,4.08514190540842,362.594770622397,14.786411,39.4478,0.0655,3997.0,157.0,4.6288,0.011405,0.626721978187561,0.0186708,,,0.6093649999999999,0.0203081,"44,45",2022-05-17,2022-05-17,2022-12-14 12:09:24,CTOI from Nora Eisner
5325,5661,388804061,5555.01,,5,5,5,5,5,5,5,0.3,47.9,6.97,0,4,2,KP,1,11.2373,0.006999999999999999,,1,spoc-s42-s46-b02,SPOC,11:30:14.43,07:35:16.19,-80.377,0.083,-133.142,0.063,2537.2496240003966,0.0022762208,32.9381557116336,0.0031239537,0.09555009770345375,0.40400365,3.4993760000000003,0.274846,3217.85640649977,253.11072,2.53224082503662,0.80855167,1.08729905250563,260.43958938777,13.547138,38.0266,0.07955,3464.0,157.0,4.7864,0.00578809,0.444516003131866,0.0131784,,,0.440668,0.020249,"45,46",2022-05-17,2022-05-17,2022-12-14 12:09:24,K2-18 b
5326,5662,55315929,5556.01,,5,5,5,5,5,5,5,5.6,56.2,3.23,0,2,8,KP,1,8.89098,0.006,,1,spoc-s42-s46-b02,SPOC,09:21:21.38,14:22:04.33,-33.463,0.09,-14.008,0.07400000000000001,2526.0912979999557,0.0018724048,0.719571209844274,5.2978325e-05,0.07323007999791542,0.3487001,0.173341,0.019607,159.640398493719,18.0582,1.61084174422069,2.4331791000000003,6635.85665977611,2301.93999511406,9.630962,109.86,0.8055,5910.0,127.006,4.27216,0.0781593,1.25504994392395,0.0581457,,,1.075,0.138058,"45,46",2022-05-17,2022-05-17,2022-12-14 12:09:24,HD 80653 b
5327,5663,323687123,5557.01,,2,4,2,2,1,4,4,1.3,15.3,1.13,0,0,0,PC,1,12.4289,0.006999999999999999,,1,spoc-s42-s46-b02,SPOC,09:08:48.37,11:51:44.1,-458.496,0.104,192.629,0.068,2502.3432720000856,0.0020859905,4.01790526268072,0.00018309409,0.041456389228860795,0.49963605,3.082247,0.354591,2834.8288926964,326.53687,1.04210479161797,0.9590356,4.644109492326081,374.4082089721109,8.73516,21.8182,0.0307,3166.0,157.0,5.07428,0.027277,0.194356992840767,0.00588941,,,0.163462,0.0200743,"44,45,46",2022-05-17,2022-05-17,2022-12-14 12:09:24,potential L1 planet; low SNR; also observed by K2
5328,5664,14570099,5558.01,,5,5,5,5,5,5,5,1.1,33.0,9.14,0,1,4,KP,1,11.0384,0.006,,1,spoc-s42-s46-b02,SPOC,08:23:56.76,22:39:47.61,-126.231,0.065,43.543,0.039,2521.8663800000213,0.009239729,26.2006907848958,0.007226604,0.1667285521120746,0.6258645,1.203739,0.18443,1108.0706581496902,169.85165,2.97059264348858,0.41941646,8.810987793763811,439.416033467957,7.9408664999999985,105.58,0.4845,4678.0,132.02,4.60838,0.096305,0.7099270224571229,0.0543568,,,0.746,0.08604930000000001,"44,45,46",2022-05-17,2022-05-17,2022-12-14 12:09:24,K2-346 b
5329,5665,456945304,5559.01,TIC 456945304.01,5,5,5,5,5,5,5,7.2,56.7,8.09,0,1,4,KP,1,10.3729,0.006,,2,spoc-s42-s46-b02,SPOC,04:31:16.93,19:49:54.08,-33.984,0.16,-27.029,0.063,2474.889119999949,0.0023001153,2.14086182392859,0.00017151333,0.07161074834691666,0.33683056,0.729021,0.068332,671.2280041903231,62.93375,2.7635407967946404,1.2095907,735.846344469351,1328.3622763835401,9.08909,144.202,1.1885,5372.0,131.71200000000002,4.40929,0.0856318,0.997389018535614,0.0544372,,,0.931,0.118434,"43,44",2022-05-17,2022-05-27,2022-12-16 12:08:26,K2-370 b
5330,5666,238606535,5560.01,,3,5,5,3,1,4,4,,,44.81,0,2,0,PC,1,10.4105,0.006999999999999999,,1,spoc-s42-s46-b02,SPOC,08:50:36.6,19:05:28.72,-9.861,0.159,-12.688,0.08900000000000001,2568.2991070002317,0.0026644464,0.0,0.0,0.10823825441244751,0.5206472,1.670279,0.15693,1537.20141759675,144.52774,7.56752726918917,3.0173947999999995,60.2516229962463,710.578294128327,11.523721,408.274,27.1425,6781.59,100.132,4.0526800000000005,0.102281,1.88308000564575,0.143304,0.12462,0.00629829,1.46,0.250769,"44,45,46",2022-05-17,2022-05-17,2022-12-14 12:09:24,single transit at ~2568 TBJD
5331,5667,330637910,5561.01,,3,4,3,3,3,4,4,16.1,57.3,40.82,1,0,2,PC,1,15.1792,0.008,,1,spoc-s42-s46-b02,SPOC,09:04:48.01,13:47:43.6,37.038,0.16,-66.747,0.109,2502.148194000125,0.00189503,2.0074528288723896,8.659856e-05,0.0389186452604183,0.25013697,22.681915,2.187695,20674.1145084612,2012.913,7.16393471922827,1.4872266,50.6324450571815,680.341517849394,10.061832,272.64,6.9755,3449.0,157.0,4.74578,0.010722,0.490442007780075,0.0172532,,,0.48853,0.0223095,"44,45,46",2022-05-17,2022-05-17,2022-12-14 12:09:24,V-shaped; K2 candidate EPIC 211546613.01
5332,5668,17307715,5562.01,,5,5,5,5,5,5,5,1.1,26.9,6.2,0,1,2,KP,1,11.4529,0.006,,1,spoc-s42-s46-b02,SPOC,04:21:52.71,21:21:11.75,200.606,0.123,-76.763,0.066,2476.9948400002904,0.004926485,13.8515158118583,0.002663222,0.1338866480458296,0.79074126,1.357503,0.165434,1249.5248920559,152.35886000000005,2.36531783418092,1.3298357,9.75772233567311,450.77192918729895,8.339698,72.7998,0.28525,3893.47,115.364,4.58272,0.123487,0.6557660102844239,0.0672839,-0.831,0.051,0.6,0.0822316,"43,44",2022-05-17,2022-05-17,2022-12-14 12:09:24,K2-155 c
5333,5669,239198720,5563.01,,3,5,5,3,1,4,4,,,52.02,0,1,0,PC,1,10.7986,0.006,,1,spoc-s42-s46-b02,SPOC,09:47:14.61,24:32:30.5,-54.82899999999999,0.215,-27.954,0.218,2534.2661950001493,0.002684655,0.0,0.0,0.25467157240069666,0.48282695,3.465532,0.250692,3186.78472523496,230.86946,8.26237080896963,9.017816,16.377420247073,513.075317864966,20.425915,185.26,3.241,5776.0,122.039,4.51349,0.0776974,0.932735025882721,0.0464723,,,1.035,0.12698099999999998,"45,46,48",2022-05-17,2022-11-15,2022-12-14 12:09:24,potential single transit at ~2534 TBJD
5398,5734,335813590,5627.01,,3,4,3,3,1,4,4,42.2,167.8,104.34,0,2,0,PC,1,12.0051,0.006,,1,spoc-s49-b02,SPOC,12:12:47.36,13:14:14.98,-88.225,0.094,10.373,0.066,2641.138875000179,0.00079571205,7.5575607395815005,0.00041259112,0.08430475277321625,0.061421953,19.452507,0.707314,17756.8766059711,651.2477,12.4415237689692,1.8368318,61.0057317931714,712.79133211677,47.952286,193.533,2.6105,4893.71,141.28799999999995,4.57637,0.09967639999999997,0.7627679705619809,0.0570954,-0.0718116,0.0240208,0.8,0.0965333,49,2022-06-02,2022-06-02,2022-12-14 12:09:24,v-shaped
5399,5735,135100529,5628.01,TIC 135100529.01,3,4,3,3,1,4,4,37.7,238.8,92.23,1,0,0,PC,1,14.4733,0.006,,1,spoc-s49-b02,SPOC,12:22:54.71,18:50:12.14,-171.085,0.127,-28.273000000000003,0.103,2640.6201560003683,0.0011419953,4.34150966691661,0.00037833359,0.07414128555642625,0.091970466,118.652958,4.479175,103523.69183697099,4116.975,,,45.51068728290321,662.442363632894,22.50197,110.03,0.9085,3427.0,122.0,4.438,,,,,,,,49,2022-06-02,2022-06-02,2022-12-14 12:09:24,no stellar radius; host is likely an M dwarf which would allow Rp to be planetary
5403,5739,420779000,5632.01,,5,5,5,5,5,5,5,30.8,137.0,40.17,0,0,0,KP,1,10.9016,0.006,,1,spoc-s50-b02,SPOC,14:12:37.57,04:03:33.9,37.839,0.093,-142.891,0.083,2666.190171000082,0.0012201936,4.234215311990591,0.00038078934,0.10485940591260083,0.0950988,6.684138000000001,0.217049,6137.406986928741,199.88913,7.096299381026441,0.49714726,185.074308836855,940.711132624031,30.451473,141.83700000000005,1.1425,5061.9,112.299,4.49667,0.0805666,0.859777987003326,0.0484824,0.028,0.0357771,0.846,0.0998598,50,2022-06-02,2022-06-02,2022-12-14 12:09:24,HAT-P-26 b
5404,5740,119131709,5633.01,TIC 119131709.01,3,4,3,3,1,4,4,5.5,40.0,33.79,2,2,0,PC,1,11.1586,0.006,,1,spoc-s50-b02,SPOC,13:59:00.96,-02:30:48.37,-14.942,0.066,11.117,0.058,2673.539324999787,0.00277929,17.2837171955732,0.0037790418,0.15877014072527793,0.34942080000000003,3.000441,0.247242,2759.6931813324604,227.69276,6.41000445007402,1.2114325,75.9893459315435,753.0224535857809,10.650741,265.92400000000004,2.761,5600.0,120.785,4.26703,0.082082,1.21153998374939,0.061507500000000014,,,0.99,0.127955,50,2022-06-02,2022-06-02,2022-12-14 12:09:24,period could be half (~8.64 d)
5443,5779,461239485,5672.01,,5,5,5,5,5,5,5,72.0,215.9,83.52,0,0,0,KP,1,11.4063,0.006,,1,spoc-s51-b02,SPOC,14:51:04.16,05:56:50.51,-28.621,0.065,-2.758,0.067,2693.7162850000896,0.0010445581,3.03908506593102,0.00022816994,0.06856281614992334,0.054360945,13.478651,0.421221,12337.5570731928,387.88367,10.9147317103807,0.60455334,336.038388702463,1091.98575488121,31.328146000000004,199.173,1.4405,5316.0,104.7,4.52626,0.07472039999999999,0.864673018455505,0.0424071,0.3,0.03,0.916,0.110656,51,2022-07-07,2022-07-07,2022-12-14 12:09:24,HAT-P-27 b
5444,5780,175772482,5673.01,,5,5,5,5,5,5,5,52.1,142.7,110.97,0,0,0,KP,1,12.2688,0.009000000000000001,,1,spoc-s51-b02,SPOC,14:55:16.79,-02:03:27.67,-27.064,0.065,-4.687,0.063,2695.2048580003902,0.0013459119,2.83862150637352,0.0002980548,0.09719362569526875,0.09237583,16.707186,0.6924560000000001,15270.098784792901,637.5718400000002,12.900775145104499,0.79183584,702.3850324572452,1312.99647957855,19.525824,398.276,5.7385,5878.0,132.908,4.4413,0.0814645,1.02573001384735,0.048979900000000014,,,1.06,0.1417,51,2022-07-07,2022-07-07,2022-12-14 12:09:24,WASP-57 b
5445,5781,368805700,5674.01,,5,5,5,5,5,5,5,51.6,141.7,119.98,0,0,0,KP,1,12.1159,0.006,,1,spoc-s51-b02,SPOC,14:47:46.53,01:03:54.08,-28.082,0.069,18.018,0.062,2695.989748999942,0.0010424973,3.57718908979436,0.00028323825000000003,0.12779157602930794,0.07727827,17.158556,0.529098,15679.392124228001,487.19873,13.5073505793349,0.71603334,545.3337574601429,1232.4955081603,20.421024,392.791,7.673999999999999,5849.09,103.81,4.40819,0.07397530000000001,1.06358003616333,0.049251300000000005,-0.284,0.013,1.056,0.133294,51,2022-07-07,2022-07-07,2022-12-14 12:09:24,WASP-37 b
5446,5782,181949561,5675.01,,5,5,5,5,5,5,5,98.6,115.5,317.0,0,0,0,KP,1,11.3763,0.006,,1,spoc-s51-b02,SPOC,14:29:18.4,-03:26:40.2,-19.053,0.06,0.345,0.055,2694.285976999905,0.0008036386,4.05486954695085,0.00022036895,0.11693086966801208,0.041106444,25.445072,0.271208,23163.2926161412,249.76082,15.5446863596946,1.0187697,316.31202266969296,1075.5947515625999,60.40377,213.982,1.7455,5326.6,138.967,4.38933,0.0861962,1.01341998577118,0.0651257,-0.03,0.1,0.918,0.112607,51,2022-07-07,2022-07-07,2022-12-14 12:09:24,WASP-39 b
5447,5783,311133118,5676.01,,5,5,5,5,5,5,5,166.3,463.0,120.6,0,0,0,KP,1,10.5319,0.006,,1,spoc-s51-b02,SPOC,14:48:50.42,22:09:09.41,-51.908,0.067,16.02,0.096,2701.9253420000896,0.0004041286,3.50610637142182,0.00058520335,0.06478237471269042,0.04106529,20.535548,0.578472,18736.1926532075,532.65094,13.547596706124498,2.4797494,27.5458797497359,584.2973429366299,60.028275,100.848,0.462,4906.0,128.638,4.56858,0.0875436,0.771085977554321,0.051959800000000014,,,0.8029999999999999,0.0930625,51,2022-07-07,2022-07-07,2022-12-14 12:09:24,Qatar-6 b
5448,5784,287959034,5677.01,TIC 287959034.01,3,4,3,3,1,4,4,66.1,253.8,62.48,0,1,0,PC,1,9.50835,0.006,,1,spoc-s51-b02,SPOC,14:25:44.25,-03:00:09.94,-109.862,0.104,-10.177,0.124,2694.8272629999556,0.001662208,3.8480184762150498,0.0007963855,0.046179329218951244,0.09528519,3.257607,0.27877,2995.87038495908,256.72372,9.202298970266867,8.399746,637.2435989493949,1281.4336375158198,11.480389,137.2,1.126,6153.0,143.11700000000005,4.401,0.0877073,1.1283500194549598,0.0540578,,,1.169,0.169274,51,2022-07-07,2022-07-07,2022-12-14 12:09:24,V-shaped
5469,5805,416739490,5697.01,,2,4,2,2,1,4,4,2.7,37.2,5.89,0,2,0,PC,1,10.8327,0.006,,1,spoc-s42-s46-b02,SPOC,03:35:37.72,10:50:34.49,-4.994,0.081,-7.197,0.056,2452.934563000221,0.003898511,6.21829262902239,0.00057286053,0.09275265650970875,0.7706159,0.921026,0.134434,847.936378674822,123.81072,2.29279099137481,2.9151103,120.919814994391,845.75411219713,7.550826,150.233,1.061,5554.41,111.856,4.64142,0.0747831,0.7829130291938778,0.0387814,-0.109,0.019,0.979,0.121556,"42,43,44",2022-07-28,2022-07-28,2022-12-14 12:09:24,potential L1 planet; low SNR/MES
5470,5806,264052454,5698.01,TIC 264052454.01,3,4,3,3,1,3,4,68.6,180.1,102.88,1,3,0,PC,1,11.3529,0.006,,1,spoc-s52-b02,SPOC,20:30:13.92,79:40:02.9,20.622,0.033,25.667,0.038,2719.63493499998,0.0012759726,2.34701143579342,0.0002300308,0.05304716725339,0.10318518,5.251985,0.359446,4825.57625664454,331.0069,12.339327251940501,13.231798,1149.11671884029,1484.94642593395,17.464367000000006,301.644,1.71,5901.0,149.312,4.34605,0.07802100000000001,1.15108001232147,0.0569975,,,1.072,0.136183,52,2022-07-28,2022-07-28,2022-12-14 12:09:24,potential secondary; v-shaped; Rp may be too large due to large uncertainty
5476,5812,148673433,5704.01,,1,4,1,1,1,4,4,10.4,78.7,11.16,0,2,0,PC,1,10.6147,0.006,,1,spoc-s14-s50-b0H,SPOC,11:19:17.97,44:59:20.68,47.358,0.038,-15.646,0.07,1901.7878900002688,0.0011096762,3.7711066303438,1.1932759000000003e-05,0.09739608812357918,0.16431303,1.790414,0.117069,1647.67303135846,107.819115,3.34096412971077,0.44461805,125.06433293716002,852.909825152139,11.196726,89.637,0.26945,4590.0,126.013,4.5426,0.0950234,0.757520973682404,0.059314,,,0.73,0.0845683,"22,48",2022-08-18,2022-08-18,2022-12-14 12:09:24,possible L1 planet; weak odd-even; two stars in pixel
5477,5813,165625229,5705.01,,2,4,2,2,1,4,4,2.9,41.5,7.38,0,2,0,PC,1,9.77081,0.006,,1,spoc-s14-s50-b0H,SPOC,15:11:08.57,55:56:05.17,-43.236,0.134,19.049,0.094,1743.249549999833,0.0016035825,10.6000083419314,3.8587983e-05,0.1338640692873496,0.44427264,0.750803,0.080135,691.276278849886,73.80395,2.62043806425168,1.2727169,111.35916224230301,828.5166458823129,8.678792,128.329,1.0585,5888.0,123.7,4.48,0.08,0.982172012329102,0.047638199999999985,,,1.068,0.13989200000000002,"16,22,23,24,49,50",2022-08-18,2022-08-18,2022-12-14 12:09:24,potential SV due to fluctuations in the phase curve
5478,5814,137843225,5706.01,,1,4,1,1,1,4,4,28.4,101.8,11.53,0,2,0,PC,1,10.7641,0.006,,1,spoc-s14-s50-b0H,SPOC/QLP,15:06:56.46,57:29:44.49,-31.441,0.059,39.082,0.068,2637.7403480000794,0.00038353488,0.357649273225229,7.4769723e-06,0.0161874516586615,0.07517134,1.086665,0.08023999999999999,1000.3550973450101,73.90100000000002,3.40517783539038,2.8126688,5017.84752830109,2146.59006381421,14.668422,120.483,0.5329999999999999,4717.0,107.8,4.23,0.09,1.05485999584198,0.07688439999999999,-0.133,0.033,0.693,0.0814179,"15,16,22,23,49,50",2022-08-18,2022-08-18,2022-12-14 12:09:24,short period; potential binary host; also found in QLP faint search
5479,5815,441614965,5707.01,,2,4,2,2,3,4,4,3.2,38.7,2.9,0,2,1,PC,1,9.73378,0.006,,1,spoc-s14-s50-b02,SPOC,07:54:48.73,77:17:58.18,-42.213,0.037000000000000005,-126.731,0.046,1842.6575290001929,0.0015719415,2.0364583202545,1.3505364e-05,0.07428000527958208,0.32669008,0.267728,0.027231,246.556285551077,25.080246,1.5105768606097498,1.5583118,761.123280882879,1339.6257939189,10.006529,108.095,0.3235,5553.0,119.845,4.48827,0.081005,0.933404982089996,0.046696,,,0.978,0.124072,"20,26,40,47",2022-08-18,2022-08-18,2023-01-04 00:00:00,low MES; potential L1 planet
5480,5816,335813325,5708.01,,3,4,3,3,1,4,4,29.2,159.9,18.62,0,3,0,PC,1,9.1454,0.006,,1,spoc-s14-s50-b02,SPOC,12:13:06.42,11:56:17.13,19.867,0.081,-71.267,0.046,2552.817321000155,0.001235221,2.6953697831132204,4.9732418e-05,0.031785371193977334,0.13221219,0.8230540000000001,0.13013,757.773375549487,119.84685,4.51459274185846,10.007338,580.7236508942,1252.0224838014901,9.067633,87.2349,0.3207,5521.0,123.763,4.4322,0.08124769999999999,0.9915559887886052,0.0511357,,,0.97,0.120185,"46,49",2022-08-18,2022-08-18,2022-12-14 12:09:24,V-shaped; centroids slightly closer to TIC 335813326
5481,5817,286813592,5709.01,,2,4,2,2,1,4,4,2.9,6.5,2.85,0,0,0,PC,1,11.1501,0.006999999999999999,,1,spoc-s14-s50-b02,SPOC,10:58:35.75,14:37:25.1,77.271,0.092,-50.395,0.058,1899.9698270000517,0.0017661479,3.38102268268616,1.7297773e-05,0.07921854790207167,0.3785359,0.8659610000000001,0.09773,797.261751824445,90.00884,1.49789482734532,0.5191243,30.4107299778741,598.930542924389,7.8154816999999985,44.6467,0.0772,3600.0,157.0,4.74127,0.00781286,0.495591998100281,0.0145958,,,0.493682,0.020195,"22,45,46,49",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR; potential L1 planet
5482,5818,173002823,5710.01,,2,4,2,2,1,4,4,1.0,30.6,6.95,0,2,0,PC,1,10.305,0.006,,1,spoc-s14-s50-b02,SPOC,10:02:24.64,34:39:28.97,-130.764,0.061,-90.233,0.081,1882.4698330000974,0.005091921,28.406464276143602,0.00029716626,0.16670335226092792,0.59279615,0.962565,0.112354,886.162064980873,103.47636,2.527632830717509,0.7371310999999999,15.3546860828566,504.870488155457,7.155480000000002,114.555,0.5875,5415.0,123.676,4.6082800000000015,0.07903869999999999,0.797843992710114,0.0421055,,,0.942,0.113516,"21,48",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR
5483,5819,441804533,5711.01,TIC 441804533.01,2,4,2,2,3,4,4,0.8,24.9,6.1,0,2,2,PC,1,11.505999999999998,0.006999999999999999,,1,spoc-s14-s50-b02,SPOC,17:41:49.24,72:13:02.45,-46.99,2.0,-169.83,2.0,1753.1838720003143,0.0039837267,16.304162573336402,0.00010023587,0.13217131186050876,0.51857394,1.230785,0.121242,1132.95281389836,111.661705,2.3405755319366204,0.70407975,6.46409254957415,406.674218740396,8.872728,85.34439,,3729.0,157.0,4.60049,0.0134719,0.661190986633301,0.0212531,,,0.6354479999999999,0.0211458,"16,17,22,47,48,49,50",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR; potential L1 planet
5484,5820,388898854,5712.01,,2,4,2,2,1,4,4,3.7,37.0,12.58,0,2,0,PC,1,10.5591,0.006,,1,spoc-s14-s50-b02,SPOC,11:37:17.55,11:10:02.44,-18.054,0.079,-8.459,0.059,2532.004976999946,0.006448457,8.211519690759621,0.0007752819,0.1861529483945458,0.5041339,0.716857,0.08152100000000001,660.031602175234,75.08097,3.58495545055049,0.34158212,241.447660761804,1005.3690236948801,8.028524,228.546,2.44,6057.0,127.331,4.35121,0.0811539,1.17429995536804,0.0554774,,,1.129,0.151329,"45,46,49",2022-08-18,2022-08-18,2022-12-14 12:09:24,
5485,5821,219041246,5713.01,,2,4,2,2,1,4,4,0.7,49.4,4.13,0,0,0,PC,1,12.7022,0.006999999999999999,,1,spoc-s14-s50-b02,SPOC,13:53:50.1,52:36:09.95,108.488,0.064,-19.401,0.059,1745.6779640000314,0.0018796728,10.4419896103344,6.124049e-05,0.07143120826232917,0.47330454,4.34341,0.5289739999999999,3992.4372643997294,487.0845,1.86054730330198,0.81836313,2.4111217158959,317.815104162798,8.136899,40.8668,0.0729,3271.0,157.0,4.93417,0.00695235,0.292425006628036,0.00864785,,,0.267999,0.020108,"16,22,23,49",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR; potential L1 planet
5486,5822,467158766,5714.01,,2,4,2,2,1,4,4,3.7,42.4,8.85,0,2,0,PC,1,10.3463,0.006,,1,spoc-s14-s50-b02,SPOC,08:48:06.74,57:29:20.24,-31.192,0.09,-4.97,0.105,1843.3104220000096,0.0019803687,7.7785081904618,3.7201986e-05,0.10597381975919334,0.32731214,0.871294,0.103286,802.1690636656531,95.125084,2.91474287907879,0.7368474,139.460725851007,876.461270180793,8.177709,141.49200000000005,1.2195,5610.2,105.923,4.46925,0.0795946,0.96135401725769,0.0505553,0.231,0.018000000000000002,0.993,0.126541,"20,47",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR; potential L1 planet; ramp-like feature after odd transits
5487,5823,147923561,5715.01,,2,4,2,2,1,4,4,1.0,3.8,2.27,0,0,0,PC,1,11.4201,0.006999999999999999,,1,spoc-s14-s50-b02,SPOC,11:02:57.43,69:54:58.07,-83.715,0.047,-40.526,0.049,1684.1587410001084,0.0024569933,6.282298357545558,3.580857e-05,0.08356390759431669,0.5272031999999999,0.647399,0.080807,596.0990735516459,74.42296,1.30792399336291,0.6967864,17.238071250258,519.687077029364,7.647205,56.1495,0.1072,3827.0,157.0,4.7367599999999985,0.00806714,0.5007399916648859,0.0148125,,,0.498786,0.0202418,"14,20,21,40,41,47,48",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR
5488,5824,298074836,5716.01,,2,4,2,2,1,4,4,0.6,6.2,2.1,0,0,0,PC,1,13.1066,0.006999999999999999,,1,spoc-s14-s50-b02,SPOC,13:27:36.19,73:10:38.76,-81.501,0.08199999999999999,-217.264,0.07,1683.611969999969,0.0024469397,6.76630606187896,3.475364e-05,0.055361650887600415,0.26401705,2.432013,0.353286,2237.4598534042198,325.33517,1.2500595577229,0.16721760000000002,3.4092840593192704,346.56567497963204,8.113877,39.4122,0.0677,3331.0,157.0,5.02076,0.018613900000000003,0.22596600651741006,0.00682671,,,0.195335,0.0201068,"14,15,20,21,22,40,47,48",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR; potential L1 planet
5489,5825,53481079,5717.01,,2,4,2,2,1,4,4,0.0,9.9,10.56,0,0,0,PC,1,10.8222,0.006,,1,spoc-s14-s50-b02,SPOC,10:50:18.16,50:47:47.46,-29.819000000000006,0.085,-38.894,0.078,1871.5271760001779,0.0039009508,741.3380756539418,0.0026998136,0.15459021467181458,0.68793964,1.528296,0.163671,1406.62200805298,150.7349,3.23376635172666,1.6375057,0.596886292496527,224.17782481987496,10.099332,157.154,2.6725,5479.3,99.9936,4.5543,0.0758122,0.856628000736237,0.0392412,-0.340991,0.0105361,0.959,0.120679,"21,48",2022-08-18,2022-08-18,2022-12-14 12:09:24,actual period likely shorter; alerted with max period of ~741 days
5490,5826,17932757,5718.01,TIC 17932757.01,2,4,2,2,1,4,4,0.0,11.0,7.52,0,0,0,PC,1,10.8075,0.008,,1,spoc-s14-s50-b02,SPOC,11:21:05.73,41:34:35.14,-31.724,0.057,-18.498,0.07,1903.539448000025,0.0043222927,716.8426893793111,0.0057526752000000006,0.1843693348332708,0.59439856,1.698131,0.149999,1562.8136485200698,138.1446,2.64870753820929,1.0496963,0.0522484230851755,121.937713302869,10.995461,65.9721,0.23415,3922.0,157.0,4.59159,0.0119581,0.672255992889404,0.019799,,,0.643559,0.0201919,"22,48",2022-08-18,2022-08-18,2022-12-14 12:09:24,duo-transit two years apart; actual period is likely shorter
5491,5827,4843495,5719.01,TIC 4843495.01,3,4,3,3,1,4,4,,,7.13,0,1,0,PC,1,9.67055,0.006,,1,spoc-s14-s50-b02,SPOC,09:48:00.95,30:10:42.31,14.294,0.063,4.734,0.058,2633.025142000057,0.006598526600000001,0.0,0.0,0.31762743257762033,0.78803986,0.555754,0.066183,511.73732289210403,60.955006,2.56561706859385,0.8666722,0.574856517324953,222.080084709351,8.741696000000001,155.483,1.052,6347.0,134.741,4.45158,0.0918711,1.10473001003265,0.0529649,,,1.259,0.20286,"21,48",2022-08-18,2022-08-18,2022-12-14 12:09:24,possible single transit at ~2633 TBJD; v-shaped; low SNR
5492,5828,230055368,5720.01,,2,4,2,2,1,4,4,5.9,10.6,2.52,1,2,0,PC,1,11.6196,0.006999999999999999,,1,spoc-s14-s50-b02,SPOC,11:21:15.26,25:16:23.86,-350.367,0.115,-91.492,0.117,1900.6450290000066,0.0013698924,1.43446023836647,1.5389136e-05,0.03895365520566655,0.24850394,1.116949,0.17839100000000002,1028.21878524315,164.2908,1.39321904233517,0.27903435,53.9707370238251,691.2885072913948,7.416272599999999,35.8256,0.12685,3421.0,157.0,4.8536800000000015,0.00119494,0.37103000283241294,0.0109547,,,0.358453,0.0201653,"22,49",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR; potential L1 planet
5493,5829,85292615,5721.01,,2,4,2,2,1,4,4,0.0,12.5,11.11,0,1,0,PC,1,9.92937,0.006,,1,spoc-s14-s50-b02,SPOC,10:26:59.94,30:42:01.96,-37.624,0.08,-19.403,0.08,1888.709894000087,0.007928649,729.4823471571332,0.011424574,0.2891571451461217,0.6418268,0.890107,0.096498,819.4832469602202,88.87393,3.33094500261087,0.33386502,0.41394200546726295,204.575972520845,9.071953,140.084,0.7985,5881.4,144.19899999999996,4.45955,0.08141860000000001,1.00724995136261,0.0552161,0.016191399999999998,0.0146054,1.0659999999999998,0.135626,"21,48",2022-08-18,2022-08-18,2022-12-14 12:09:24,low SNR
