col1_1,TIC ID_1,TOI_1,Paper disp,Group Comments,Sector(s),Period [Days],Duration [Hours],Depth [%],Planet Radius [RJ],Star Radius [Râ],TESSmag,Delta TESSmag,col1_2,TIC ID_2,TOI_2,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
45,271900960,389.01,1,"UC, LCMOD",4,13.459129999999998,3.43,0.26,0.69,1.38,8.2606,6.47,316,271900960,389.01,,5,5,5,5,5,5,5,25.8,167.9,43.64,1,6,1,EB,FP,8.2606,0.006,,1,qlp-s04-b01,QLP,07:31:46.06,-75:31:39.19,-0.316,0.057999999999999996,-28.206,0.06,2458330.37074,0.00386,13.459129999999998,0.0011300000000000001,3.428,0.38799999999999996,2.804079,0.305607,2579.32,281.435,7.689089999999999,2.55479,897.182,1524.0,13.0,104.344,0.3575,6457.7,115.5,4.43,0.33,1.38,0.05,,,1.46,0.243115,4,2019-01-24,2021-12-07,2022-12-14 12:09:24,TFOP FP; retired as NEB
47,274170255,1380.01,1,"UC, LowSNR, NT, FSOP, FSCP","15,16",1.41072,2.62,0.05,0.76,3.84,9.32845,8.25,1390,274170255,1380.01,,5,5,5,5,5,5,5,28.1,53.3,54.63,0,2,3,EB,FP,9.32845,0.006,,1,qlp,QLP,21:05:47.12,46:50:42.54,19.689,0.046,2.7739999999999996,0.047,2458712.04951,0.0055,1.41072,2.8E-4,2.623,0.4,0.543004,0.0011480000000000001,500.0,1.0568899999999999,8.4993,,2001.09,1863.0,14.0,305.67400000000004,2.7495,5197.0,122.0,,,3.84,,,,,,"15,16",2019-10-30,2020-05-20,2022-12-14 12:09:24,TFOP FP; retired as NEB
48,275722992,1381.01,1,"FSCP, FSOP, pVshape, pAT, UC, LowSNR","15,16",6.560339999999999,3.03,0.16,0.95,2.62,10.379000000000001,7.01,1391,275722992,1381.01,,3,4,3,3,4,4,4,17.7,63.8,111.51,1,1,4,PC,PC,10.379000000000001,0.019,,1,qlp-s56-ffi,QLP,21:15:08.39,44:53:58.84,-4.862,0.066,-8.024,0.053,2459843.682687,0.0026093,6.5602603,2.7399999999999995E-5,3.452,0.9209999999999999,1.934333,0.255326,1780.0,235.136,12.927,0.845744,7503.18,2592.0,27.0,737.1080000000001,18.430999999999997,9976.0,352.0,4.01,0.06,2.62,0.08,,,2.55,0.362462,"15,16,55,56",2019-10-30,2022-11-09,2022-12-14 12:09:24,2 stars in pixel
49,276128561,829.01,1,"FSCP, UC",11,3.287693,2.26,0.17,0.4,1.08,10.5623,6.91,805,276128561,829.01,,3,4,4,3,4,4,4,13.2,76.4,17.04,2,4,4,PC,PC,10.5623,0.006,,1,spoc-s01-s39-b0A-PC,UNKNOWN,14:56:50.01,-37:02:34.74,-68.205,0.18,-19.607,0.11900000000000001,2459334.53125,0.0015830167999999999,3.2877916038872,7.7281475E-6,2.3400994631564704,0.13936068,1.933446,0.088876,1779.18519781328,81.85431,4.28540135457682,0.44446254,350.723888177403,1103.72552524614,18.113160999999998,142.461,2.7135,5636.0,188.0,4.3723,2.00387,0.9488850235939029,0.0560351,,,0.9,0.114292,"11,38",2019-06-17,2022-03-22,2022-12-14 12:09:24,
50,277103955,284.01,1,"Short-P, LowSNR, FSCP, FSOP, LowSNR",4,1.30926,2.76,0.01,0.08,0.73,9.2927,9.88,210,277103955,284.01,,5,5,5,5,5,5,5,3.2,9.3,0.95,5,2,1,EB,FP,9.2927,0.006,,1,spoc-s01s06-b0A,UNKNOWN,05:37:01.05,-66:47:27.07,-16.639,0.075,133.172,0.067,2458326.417294,0.0019591413,1.3091358268096798,3.437363E-5,3.11224097529371,0.19669132,0.17821700000000001,0.012439,164.130746661793,11.456682,0.9798243102761641,0.7482437,666.002236864519,1295.6529002435302,13.120160999999998,52.1472,0.0699,4779.8,128.6,4.57,0.32,0.772044,0.11401900000000001,,,0.74,0.0862959,"1,3,4,5,6",2019-01-16,2021-12-07,2022-12-14 12:09:24,retired as NEB
52,277507814,1286.01,1,"Short-P, FSCP, FSOP, pVshape, UC","15,16,17",0.616751,0.87,0.08,0.41,1.57,10.1653,7.75,1291,277507814,1286.01,,5,5,5,5,2,5,5,25.0,99.9,24.6,7,19,2,PC,APC,10.1653,0.006,,1,qlp-s57-ffi,SPOC,20:43:48.87,59:34:35.86,4.308,0.045,5.852,0.043,2459837.6136669996,7.811E-4,0.616694,8.0E-7,0.7609999999999999,0.16699999999999998,0.7385520000000001,0.08619600000000001,680.0,79.3864,5.32912,0.3187,3384.82,2124.0,35.0,278.77099999999996,1.735,6588.0,247.61700000000002,4.1855,0.0974791,1.57,0.07,,,1.3719999999999999,0.253846,"15,16,17,55,56,57",2019-10-17,2022-12-13,2022-12-16 12:08:26,TFOP APC/RV0
53,277634430,771.01,1,"LowSNR, UC, FSCP",10,2.325931,1.18,0.34,0.59,1.0,12.0874,6.17,737,277634430,771.01,,3,4,4,3,3,4,4,4.9,15.5,2.53,7,0,1,PC,PC,12.0874,0.006999999999999999,,1,spoc-s01-s39-b0A-PC,UNKNOWN,10:56:27.33,-72:59:06.63,39.475,0.081,-76.411,0.06,2459335.352285,0.0019598098,2.32600773508212,4.855334299999999E-6,0.996086784488788,0.18412185,3.5668379999999997,0.175367,3279.789131833,161.50557,1.39608687371148,0.44174787,14.896600189797802,501.06208361104797,22.615362,25.2788,0.0257,3231.0,,4.438,,0.24185700714588199,0.00727155,,,0.2121,0.0201145,"10,11,12,37,38",2019-06-05,2022-03-21,2022-12-14 12:09:24,Possible centroid offset; s38 affected by scattered light
54,277683130,138.01,1,Vshape,1,6.198041,2.18,0.37,0.74,1.11,9.5739,6.07,40,277683130,138.01,,5,5,5,5,3,5,5,47.6,202.1,60.17,2,1,6,EB,APC,9.5739,0.006,,1,spoc-s01-s36-b0A,UNKNOWN,21:55:42.24,-61:40:23.73,-23.8,2.0,2.8,1.9,2458328.058264,5.228397E-4,6.19826411331066,5.99643E-6,2.2092258874974102,0.04601082,4.072902,0.10846199999999999,3744.2543826176793,99.89238,8.99968387805369,0.9793424999999999,236.048650737224,999.701008325028,63.2879,128.488,,5722.0,189.0,4.35582,2.00367,1.11118996143341,,,,,,"1,27,28",2018-09-05,2021-12-07,2022-12-14 12:09:24,TFOP APC; previously retired as FP after SB2 confirmed by CHIRON
55,278198753,936.01,1,FSCP,12,7.9427330000000005,1.69,0.68,0.6,0.7,12.459000000000001,5.42,918,278198753,936.01,,3,4,3,3,3,4,4,15.2,58.8,57.76,2,0,1,PC,PC,12.6327,0.008,,1,qlp-s39-tois,UNKNOWN,07:24:08.68,-78:26:33.32,-4.952,0.414,36.434,0.545,2459373.985254,0.0011899,7.9365475000000005,2.13E-5,1.6669999999999998,0.19399999999999998,5.038632,0.044994,4630.0,41.4405,7.76368,1.12632,35.6191,680.0,25.0,238.321,14.87,4320.0,173.0,4.5723199999999995,0.23144099999999998,0.85,0.1,,,,,"1,3,4,7,10,11,12,13,27,30,31,33,34,37,38,39",2019-07-24,2022-03-21,2022-12-14 12:09:24,2 stars in pixel; visual binary; Ziegler has identified a stellar companion with a separation of 0.7154'' and delta magnitude of 1; v-shaped
56,278348461,1257.01,1,"FSCP, KP, UC",14,5.452751999999999,3.53,0.75,1.24,1.57,9.87463,5.31,1257,278348461,1257.01,,5,5,5,5,5,5,5,69.8,88.1,317.0,0,0,0,KP,KP,9.87463,0.006,,1,qlp-s55-ffi,SPOC,20:12:46.9,18:06:17.2,16.395,0.055999999999999994,-12.937999999999999,0.044000000000000004,2459820.977365,3.167E-4,5.4526479000000005,3.7000000000000006E-6,3.4010000000000002,0.065,8.447231,2.92E-4,7750.0,0.269391,14.5502,0.67124,433.78,1271.0,147.0,249.325,2.7739999999999996,6509.0,117.198,4.1723300000000005,0.08659220000000001,1.57,0.07,0.08,0.05,1.3359999999999999,0.217385,"14,41,54,55",2019-10-17,2022-10-04,2022-12-14 12:09:24,HAT-P-34 b
57,278683844,119.01,1,"pCO, FSOP, FSCP","1,2,3,4,5,6",5.541143,3.03,0.06,0.22,0.83,9.2789,8.01,18,278683844,119.01,,1,5,5,5,3,1,4,4.2,57.2,4.54,4,45,1,PC,PC,9.2789,0.006,,1,qlp,UNKNOWN,06:36:57.22,-58:00:58.15,51.497,0.042,-205.6,0.049,2459380.4261950003,0.0010384,5.541106299999999,1.15E-5,2.481,0.396,0.532141,1.68E-4,490.0,0.154407,1.96744,0.122824,235.18900000000002,1090.0,43.0,66.6187,0.1003,5332.0,184.0,4.56429,0.272717,0.82,0.05,,,0.86,0.102503,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2019-05-07,2021-08-19,2022-12-14 12:09:24,Some depth-aperture correlation. TFOP work in progress. Multi candidate. Centroid offset but not centered on another star.
58,278866211,189.01,1,"Vshape, Short-P","1,2",2.194097,1.96,0.57,1.32,1.12,10.2638,5.61,102,278866211,189.01,,5,5,5,5,3,5,5,57.7,210.0,52.35,4,0,1,PC,APC,10.2638,0.006,,1,qlp,UNKNOWN,06:43:13.87,-55:14:39.76,-11.0,0.049,41.214,0.055999999999999994,2458325.1628900003,0.00303,2.19407,2.0E-5,1.276,0.282,4.073715,0.0074340000000000005,3745.0,6.846939999999999,8.28466,0.476649,612.951,1386.0,17.0,181.87900000000002,0.8109999999999999,6054.0,193.0,4.39416,0.333298,1.04,0.05,,,1.21,0.182247,"1,2,29",2018-10-19,2020-11-06,2022-12-14 12:09:24,8th mag star nearby; v-shaped; likely on target
59,279177746,1353.01,0,"LowSNR,CO, FSCP","15,16",4.43126,1.72,0.18,0.78,1.87,10.1503,6.87,1363,279177746,1353.01,,3,4,3,3,4,4,4,16.3,77.6,56.81,1,2,6,PC,PC,10.1503,0.075,,1,qlp-s56-ffi,QLP,20:55:32.44,46:30:07.51,-0.511,0.062,3.17,0.055,2459850.822161,0.0015707000000000002,4.4350026,1.0300000000000001E-5,1.8880000000000001,0.6559999999999999,1.2710549999999998,0.234242,1170.0,215.722,8.69525,0.846701,2060.1,1876.0,14.0,464.209,8.1325,9706.0,667.9,4.29,0.12,1.87,0.14,,,2.48,0.38711599999999996,"15,16,55,56",2019-10-30,2022-11-15,2022-12-14 12:09:24,centroid offset to N
60,279251651,419.01,0,"LowSNR, pCO (PPL)",4,0.40387,1.02,0.07,0.0,0.0,10.5886,7.91,351,279251651,419.01,,5,5,5,5,5,5,5,13.9,13.6,2.68,4,0,1,EB,FP,10.5886,0.006999999999999999,,1,spoc-s13-b02,UNKNOWN,06:56:36.95,-59:10:52.71,-150.879,0.05,454.289,0.06,2458654.1223939997,0.0011611341000000001,0.403842579347559,3.153845E-5,1.05922177213852,0.33206382,0.6914359999999999,0.05267,636.633796277764,48.509575,1.4423929722494702,1.3622795,710.634979024335,1316.83510199281,12.129184,42.76,0.04985,4119.1,188.7,4.73,0.07,0.555,0.018000000000000002,,,0.5499430000000001,0.0202648,"1,2,3,4,5,6,7,8,9,10,11,12,13,27",2019-01-16,2021-12-07,2022-12-14 12:09:24,Rstar 0.55; may be on 279251647; retired as NEB
61,279425357,739.01,1,FSCP,9,9.013950999999999,1.32,0.54,0.84,1.16,11.6049,5.68,704,279425357,739.01,,3,4,4,3,3,4,4,18.9,78.8,77.73,6,0,4,PC,PC,11.6049,0.006,,1,spoc,UNKNOWN,06:59:57.84,-57:37:07.23,-4.901,1.121,-7.095,1.121,2459385.881094,5.986E-4,9.01502833617072,1.3019174000000001E-5,1.5474455397252602,0.054627302999999995,5.25506,0.20767399999999997,4828.3944778755895,191.25652,10.4628284396849,1.8851315,188.17980461711898,944.632759976794,42.950396999999995,340.416,,6083.61,125.0,4.3203,0.2,1.1584000587463401,,-0.6172949999999999,0.1,,,"9,10,27,28,29,30,31,32,33,34,35,36,37,38,39",2019-06-06,2021-11-09,2022-12-14 12:09:24,V-shaped. Epoch is from qlp-s39-tois; all other parameters are from spoc-s01-s39 multisector
62,279741379,186.02,1,"pCO, HD 21749 c, HPMS, flares, FSCP, AT","1,2,3,4",7.787068,2.52,0.02,0.29,0.74,6.9934,9.18,98,279741379,186.01,,3,5,5,3,4,4,4,3.5,155.5,7.43,1,13,3,CP,CP,6.9934,0.006,,1,spoc,UNKNOWN,03:27:00.05,-63:30:00.6,355.084,0.045,-247.46,0.049,2458350.311822,7.609022E-4,35.613444626669505,4.2736454E-5,3.22438104113167,0.08835372,1.481795,0.038291000000000006,1363.85307229436,35.26664,2.62882205793808,0.33134115,5.6185146148462906,392.667654501271,29.225313,16.32,0.0071,4628.53,91.9226,4.32239,0.23680199999999998,0.7054640054702759,0.0635578,0.00265487,0.052680399999999995,0.73,0.0877794,"1,2,3,4,28,29,30,34",2018-12-04,2021-10-07,2022-12-14 12:09:24,GJ 143 b / TOI 186.02
63,279982557,2097.01,1,"LowSNR, FSOP, FSCP, UC, Short-P","15,16,17,18,19,20,21,22",1.7889709999999999,2.01,0.04,0.16,0.79,11.6685,8.56,2152,279982557,2097.01,,5,5,5,5,5,5,5,2.2,24.4,3.45,4,3,1,PC,FP,11.6685,0.006,,1,spoc,SPOC,19:49:34.5,66:17:38.25,-29.674,0.043,13.444,0.042,2458712.393015,0.0022866041,1.78902172531801,3.6338784E-5,1.9190563806790901,0.43343708,0.425285,0.045306,391.625166905334,41.727295,1.6741803222795502,1.1330742,554.8261180863901,1237.82421349877,9.167981,198.345,0.7935,5264.0,133.906,4.59586,0.08403560000000002,0.791524,0.0447689,,,0.9009999999999999,0.11385,"15,16,17,18,19,20,21,22,24",2020-07-15,2020-09-23,2022-12-14 12:09:24,low SNR potential L1 candidate; crowded field - check nearby stars
64,280097543,375.01,1,"FSOP, pAT, UC, FSOP, FSCP","1,2,13",9.44859,10.06,0.07,0.77,3.27,10.4471,7.9,302,280097543,375.01,,1,4,1,3,3,4,4,,,98.55,4,4,1,PC,PC,10.4471,0.006,,1,spoc-s01-s39-b0A-PC,UNKNOWN,03:08:35.98,-77:22:59.98,-4.791,0.039,-4.28,0.039,2459369.3088889997,0.008619996999999999,9.45464472147352,5.5229375E-5,10.1275917543749,0.24739194,1.478535,0.043139,1360.85440576425,39.73127,12.0307813643838,0.9502455,161.29102112070498,908.912963006096,25.83482,396.213,3.3565,5001.6,76.0,,,3.27393007278442,,0.0,0.1,,,"1,2,13,27,28,29,39",2018-12-20,2022-03-21,2022-12-14 12:09:24,evolved host star
65,280206394,677.01,1,"Long-P, TOI-677 b, FSCP, pTD","9,10",11.236818,2.57,0.89,1.11,1.22,9.271401,5.13,625,280206394,677.01,,3,5,5,3,4,4,4,63.1,249.5,112.25,3,3,1,CP,CP,9.271401,0.006,,1,spoc,UNKNOWN,09:36:28.65,-50:27:47.14,-24.816999999999997,0.051,42.417,0.05,2459266.616993,3.457E-4,11.2366049305862,4.1452845E-6,2.54498630598408,0.017784966,9.645609,0.05316799999999999,8844.58906948668,48.96846,12.987603686959,0.5915756,200.552075168504,959.790704689698,167.4972,141.812,0.6195,6446.0,198.0,4.378819999999999,0.315236,1.28843998908997,0.05834169999999999,,,1.18,0.16505699999999998,"9,10,35,36",2019-05-06,2021-10-11,2022-12-14 12:09:24,TOI-677 b / TOI-677.01
66,280210963,535.01,1,"CoRoT-12 b, UC, FSOP, FSCP, pTD",6,2.8278950000000003,2.92,6.29,2.53,1.12,14.7971,3.0,474,280210963,535.01,,5,5,5,5,5,5,5,31.5,37.4,317.0,0,0,4,KP,KP,14.7971,0.013999999999999999,,1,spoc-s01-s36-b0A-CPKP,SPOC,06:43:03.76,-01:17:47.2,1.694,0.066,-3.475,0.068,2459203.486894,0.0037613335999999997,2.8280391498869104,1.2955105000000001E-5,2.62159430961908,0.23963626,31.796317,1.950937,28860.8258277955,1795.2656,17.7603706515225,1.2277268999999997,661.133437816771,1293.27841819271,15.43402,1126.37,55.745,5675.0,,4.373419999999999,,1.0367399454116801,,0.17,0.14,1.02,,"6,33",2019-03-28,2021-12-09,2022-12-14 12:09:24,CoRoT-12 b
68,281459670,110.01,1,"FSOP, FSCP, pVshape, pTD","1,2",3.174305,2.72,1.56,1.22,1.06,11.6714,4.52,9,281459670,110.01,,5,5,5,5,5,5,5,66.2,71.2,317.0,0,0,1,KP,KP,11.6714,0.006,,1,spoc,UNKNOWN,00:22:28.45,-59:56:33.32,-22.309,0.036000000000000004,-4.893,0.034,2458328.040318,2.19277E-4,3.17434739143305,2.150323E-6,2.65151241654757,0.031354535,16.579229,0.18048499999999998,15154.038161005301,166.21867,14.4066832991886,0.80587804,718.910615137806,1320.65224399378,74.55683,342.14,2.912,5943.0,,4.4252400000000005,,1.1570600271225,0.0633669,-0.1,0.1,1.03,0.12909,"1,2,28,29",2018-11-14,2021-12-03,2022-12-14 12:09:24,HATS-30 b
69,281541555,115.01,1,"HATS-46 b, FSCP","1,2",4.742744999999999,2.41,1.34,1.03,0.98,13.0417,4.68,14,281541555,115.01,,5,5,5,5,5,5,5,20.3,76.9,76.81,0,0,0,KP,KP,13.0417,0.006,,1,spoc,UNKNOWN,00:26:48.63,-56:18:57.97,21.46,0.027000000000000003,7.316,0.024,2458329.902014,7.677445E-4,4.74237847689397,7.232835E-6,2.5318097944897002,0.08469697,13.397881,0.327952,12264.0798734605,302.0094,10.3896303272875,0.25180125,209.76945749602,970.633582799196,34.751255,453.80800000000005,3.8939999999999997,5377.0,185.0,4.42476,2.00401,0.877584993839264,,,,0.96,,"1,2,28,29",2018-10-22,2021-10-07,2022-12-14 12:09:24,HATS-46 b
70,281575427,205.01,1,"LowSNR, FSCP, UC","1,2",4.251801,3.33,0.03,0.24,1.49,9.4525,8.77,119,281575427,205.01,,1,5,5,1,3,4,4,4.6,43.6,8.95,5,11,1,PC,PC,9.4525,0.006,,1,spoc,UNKNOWN,00:31:54.11,-56:57:54.29,31.34,0.049,4.687,0.039,2458326.331428,0.0022334878,4.25298788154454,2.4323292000000003E-5,3.109,0.442,0.33056399999999997,0.024007,304.414502932373,22.111341,2.9336559183942,0.24987929,951.5519629098959,1416.53685043042,11.492883,177.75900000000001,0.9185,6222.5,83.0,4.06,0.16,1.4538199901580802,0.0723015,0.13,0.12,1.2,0.176842,"1,2,28,29",2018-11-14,2021-07-01,2022-12-14 12:09:24,TFOP work in progress.
72,281731203,685.01,1,FSCP,9,11.63344,3.68,0.33,1.03,1.83,9.9623,6.21,633,281731203,685.01,,5,5,5,5,5,5,5,22.8,81.5,75.59,0,2,8,KP,KP,9.9623,0.006999999999999999,,1,qlp-s46-tois,UNKNOWN,10:52:07.75,00:29:35.4,-23.664,0.075,-44.17100000000001,0.068,2459570.425772,8.416000000000001E-4,11.6334541,6.2E-6,5.081,0.188,3.7849519999999997,2.18E-4,3480.0,0.20041099999999998,10.264000000000001,0.549285,126.95100000000001,935.0,100.0,213.283,1.9580000000000002,5287.7,128.3,3.88,0.45,1.73,0.09,,,0.96,0.119201,"9,35,45,46",2019-05-07,2022-03-11,2022-12-14 12:09:24,K2-261 b
73,281781375,204.01,1,"Long-P, FSCP, pAT, LowSNR","1,2",43.828625,4.51,0.05,0.24,1.04,9.2182,8.16,118,281781375,204.01,,1,4,1,2,3,4,4,0.9,28.4,6.87,3,4,1,PC,PC,9.2182,0.006,,1,spoc,UNKNOWN,00:51:54.24,-59:20:37.13,88.887,0.042,-148.96,0.042,2458328.0364099997,0.0042115836,43.8279601161708,0.0061455555,4.28189272086418,0.79843336,0.621697,0.068879,572.440297770624,63.437957999999995,2.5105994441102704,1.9257842,15.657818687129,507.344041891591,9.244702,95.3428,0.21455,5605.0,187.0,4.39973,0.27070700000000003,1.03654003143311,0.0544523,,,0.98,0.12144300000000001,"1,2,28,29",2018-11-14,2021-07-13,2022-12-14 12:09:24,Only two events;  first event is on/near momentum dump.
74,281909674,534.01,1,"CoRoT-13 b,FSCP, FSOP, KP, pVshape",6,4.034793,2.94,1.7,1.19,1.01,14.4266,4.43,473,281909674,534.01,,5,5,5,5,5,5,5,12.7,37.0,105.64,0,0,2,KP,KP,14.4266,0.009000000000000001,,1,spoc-s01-s36-b0A-CPKP,SPOC,06:50:53.07,-05:05:11.24,1.6369999999999998,0.062,-3.2569999999999997,0.07,2458470.81672,0.0027570077000000004,4.03504443843292,2.7805856E-5,2.85261627639377,0.40465059999999997,12.943331,1.205381,11850.4722606186,1109.5808,12.5330606167803,1.6995049999999998,546.533887079342,1233.1730451754302,10.193945,1148.93,59.135,5945.0,,4.46721,,1.13706994056702,,,,1.08,,"6,33",2019-03-28,2021-12-09,2022-12-14 12:09:24,CoRoT-13 b
75,281979481,274.01,1,"Short-P, FSOP, FSCP, pCO",3,0.542248,1.01,0.07,0.26,0.83,10.4929,7.89,197,281979481,274.01,,5,5,5,5,5,5,5,21.0,119.2,8.64,3,5,1,PC,FP,10.4929,0.006,,1,spoc,SPOC,08:42:01.29,-75:48:06.73,38.707,0.038,-81.363,0.04,2459362.157241,0.0020349107000000003,0.541794727227269,5.064377E-6,1.1716379465651299,0.07248259,0.584201,0.06398200000000001,537.9244901774221,58.928013,2.8738733411187702,1.4076043,2690.4153123790397,1836.8537578731198,24.296259,113.37799999999999,0.261,5181.0,182.0,4.54631,0.289574,0.8072980046272281,0.047118099999999996,,,0.87,0.111103,"3,10,11,12,13,33,37,38,39",2018-11-30,2021-10-26,2022-12-14 12:09:24,TFOP FP; retired as NEB. Centroid offset onto another star a pixel away. V-shaped. Offset also apparent in SPOC multisector and s38.
76,283474780,1490.01,1,"Fla, pAT,FSOP,FSCP, UC, LowSNR",17,3.9943,4.88,0.06,1.07,5.11,8.39511,8.15,1509,283474780,1490.01,,3,4,3,3,4,4,4,,,97.91,0,2,9,PC,PC,8.39511,0.006,,1,qlp,QLP,00:52:04.24,36:23:34.85,51.364,0.071,17.95,0.075,2458765.91435,0.014169999999999999,3.9943,0.00339,4.876,0.872,0.5973189999999999,0.002088,550.0,1.9233,11.9767,,746.666,1456.0,9.0,247.112,2.886,4939.0,122.0,,,5.11,,,,,,17,2019-12-05,2020-05-20,2022-12-14 12:09:24,Variability in the star
77,283722336,1469.01,1,"CP, AT, FSOP, FSCP",24,3.0931319999999998,0.83,0.03,0.11,0.75,4.6278,8.94,1486,283722336,1469.01,,5,5,5,5,5,5,5,22.7,50.6,1.93,0,10,2,KP,KP,4.6278,0.006999999999999999,,1,spoc,SPOC,23:13:20.93,57:10:10.65,2074.52,0.13699999999999998,294.936,0.12300000000000001,2458765.954785,3.8554464E-4,3.0929270824127597,1.1017791E-5,0.8503970788975319,0.03522697,0.288591,0.012499,265.767206415196,11.512051,1.21132163707909,0.5939767,192.931228286842,950.539966275963,20.624722,6.53127,0.0038450000000000003,4884.29,142.835,4.59034,0.09905080000000001,0.750598,0.0575351,0.09568600000000001,0.020813099999999998,0.8,0.096888,"17,24",2019-12-05,2020-09-14,2022-12-14 12:09:24,HD 219134 b
78,284441182,1470.01,1,"FSCP, LowSNR, UC",17,2.5271529999999998,1.27,0.19,0.19,0.49,11.4752,6.82,1488,284441182,1470.01,,2,4,2,2,4,4,4,7.0,69.0,5.34,7,3,7,PC,PC,11.4752,0.006999999999999999,,1,spoc,SPOC,00:40:21.39,61:12:48.19,48.576,0.044000000000000004,-55.602,0.043,2458766.468651,0.0010244605,2.52708272468731,2.5686386000000004E-5,1.2953183413358702,0.39836314,2.089379,0.167774,1922.538506386,154.51328999999998,2.1654975308686,1.4887186000000001,45.3655965216195,661.913754895642,12.19623,51.9503,0.0745,3624.0,157.0,4.74607,0.00772316,0.49012,0.0145314,,,0.48820699999999995,0.0202643,"17,18,24",2019-12-05,2020-09-14,2022-12-14 12:09:24,crowded field; level 1 candidate
79,284475976,1628.01,1,"KP, FSOP, pVshape, Short-P, pTD","14,15,16",2.14372,3.01,0.94,1.57,1.77,11.1541,5.07,1647,284475976,1628.01,,5,5,5,5,5,5,5,90.7,107.9,317.0,0,0,0,KP,KP,11.1541,0.006999999999999999,,1,spoc-s14-s41-b0A-KP,QLP,19:24:38.97,55:28:22.9,6.141,0.039,-27.969,0.040999999999999995,2459825.459527,4.746404E-4,2.1436351553438797,1.3610731E-6,3.10906746519175,0.02047246,10.084994,0.058002,9245.61646679641,53.420563,17.9842642578977,0.9508780000000001,3410.26275925487,1949.02186020784,143.61956999999998,454.144,4.423,6148.0,140.8,4.01,0.08,1.7706099748611497,0.09318589999999999,0.18,0.1,1.17,0.149347,"23,26,40,41,53,54,55,56",2020-01-14,2022-12-05,2022-12-14 12:09:24,WASP-48 b
80,284738182,612.01,1,"pVshape, FSCP, UC, LowSNR, Short-P","7,8",0.91361,1.11,0.12,0.49,1.5,10.1939,7.27,558,284738182,612.01,,3,4,4,3,3,4,4,16.4,77.6,20.12,9,3,2,PC,PC,10.1939,0.006,,1,spoc,UNKNOWN,07:23:31.64,-37:50:07.69,-12.75,0.04,10.632,0.040999999999999995,2459202.365654,6.185714E-4,0.9137157614613771,2.1914555E-5,1.12413325835689,0.19158392,1.012116,0.046327,931.759257405568,42.667953000000004,4.7246200011463495,1.8001311999999998,11220.3387447723,2624.9512470518202,18.135115,292.623,2.2515,7126.0,139.0,4.29,0.08,1.49975001811981,0.060130600000000006,,,1.59,0.258631,"7,8,33,34",2019-04-13,2021-10-05,2022-12-14 12:09:24,large planet; possibly grazing; need SG1 to check 284738170; v-shaped; centroid offset not on a particular star
81,285048486,1728.01,1,"FSOP, FSCP",20,3.491567,1.89,0.55,0.42,0.63,10.7921,5.65,1753,285048486,1728.01,,3,5,5,3,4,4,4,28.6,148.1,21.88,6,3,2,CP,CP,10.7921,0.006999999999999999,,1,qlp-s47-tois,SPOC,08:02:26.8,64:47:49.75,104.07799999999999,0.044000000000000004,52.92,0.046,2459604.399093,5.321000000000001E-4,3.4913952000000004,4.2999999999999995E-6,1.7630000000000001,0.259,5.878863,0.001382,5400.0,1.27243,4.9395,0.165713,44.3221,718.0,68.0,60.798,0.13635,3907.0,157.0,4.62346,0.011365,0.63,0.02,,,0.6143390000000001,0.020220099999999998,"20,47",2020-02-19,2022-06-28,2022-12-14 12:09:24,TOI-1728 b
82,285094173,1817.01,1,FSCP,22,6.69695,2.01,0.16,0.53,1.45,10.4966,6.98,1856,285094173,1817.01,,3,4,3,3,4,4,4,6.0,41.2,29.77,4,2,6,PC,PC,10.4966,0.006999999999999999,,1,qlp-s49-ffi,QLP,12:26:19.65,46:28:14.97,-29.951,0.055999999999999994,0.6940000000000001,0.066,2459658.623168,0.0034829,13.398256,4.47E-5,1.909,0.314,1.586333,0.004637,1460.0,4.2707,5.93967,0.444688,87.625,852.0,12.0,276.41700000000003,3.6885,6131.3,131.5,4.18,0.09,1.45,0.07,-0.0524025,0.00863091,1.16,0.1675,"22,49",2020-04-17,2022-05-19,2022-12-14 12:09:24,period updated to maximum possible period; period could be half (~6.7 days) due to data gap; v-shaped
